"","state","poll_id","Harris","Trump","pollster","daystoelection","election_date","question_id","samplesize","sampletype","state_abbrev","dem_percent2024","rep_percent2024","ev_total","called2020","dem_percent2020","rep_percent2020","called2016","called2024"
"163","Arizona",82403,NA,0.5,"Rasmussen",603,"11/5/24",170815,1001,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"164","Arizona",78994,NA,0.407,"Blueprint Polling",908,"11/5/24",155694,608,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"165","Arizona",86747,NA,0.436,"Emerson",194,"11/5/24",197786,1000,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"166","Arizona",84542,0.43,0.48,"Siena/NYT",380,"11/5/24",184803,603,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"167","Arizona",86987,NA,0.49,"Morning Consult",181,"11/5/24",199529,795,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"168","Arizona",87542,0.398,0.475,"Emerson",106,"11/5/24",204153,800,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"169","Arizona",84542,NA,NA,"Siena/NYT",380,"11/5/24",184823,603,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"170","Arizona",86492,NA,0.46,"North Star Opinion Research",236,"11/5/24",194756,600,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"171","Arizona",84542,NA,0.33,"Siena/NYT",380,"11/5/24",184996,603,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"172","Arizona",86165,NA,0.426,"Emerson",263,"11/5/24",193382,1000,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"173","Arizona",87601,NA,0.48,"Echelon Insights",127,"11/5/24",204621,601,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"174","Arizona",87806,0.49,0.45,"Siena/NYT",89,"11/5/24",206199,677,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"175","Arizona",84862,NA,NA,"Redfield & Wilton Strategies",344,"11/5/24",187900,1103,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"176","Arizona",87512,NA,0.46,"PPP",118,"11/5/24",203631,596,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"177","Arizona",87525,0.4,0.46,"PPP",109,"11/5/24",203798,736,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"178","Arizona",87525,NA,0.45,"PPP",109,"11/5/24",203796,736,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"179","Arizona",87477,0.42,0.48,"InsiderAdvantage",113,"11/5/24",203532,800,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"180","Arizona",87716,0.465,0.477,"Trafalgar Group",91,"11/5/24",205620,1092,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"181","Arizona",84410,NA,0.44,"Redfield & Wilton Strategies",395,"11/5/24",183612,627,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"182","Arizona",84542,0.43,0.48,"Siena/NYT",380,"11/5/24",184809,603,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"183","Arizona",86165,0.403,0.476,"Emerson",263,"11/5/24",193383,1000,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"184","Arizona",86165,NA,0.456,"Emerson",263,"11/5/24",193381,1000,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"185","Arizona",84849,NA,0.39,"J.L. Partners",344,"11/5/24",187864,550,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"186","Arizona",86781,NA,NA,"John Zogby Strategies",206,"11/5/24",198061,630,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"187","Arizona",87921,0.47,0.46,"Strategies 360",90,"11/5/24",207187,400,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"188","Arizona",86869,NA,0.381,"Data Orbital",192,"11/5/24",198545,550,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"189","Arizona",87015,NA,0.41,"Benenson Strategy Group/GS Strategy Group",183,"11/5/24",199757,527,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"190","Arizona",86964,NA,0.44,"YouGov",179,"11/5/24",199321,1192,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"191","Arizona",85449,NA,0.4,"VCreek/AMG",340,"11/5/24",189247,694,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"192","Arizona",83286,NA,0.46,"Public Opinion Strategies",472,"11/5/24",176092,500,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"193","Arizona",75009,NA,0.44,"Bendixen & Amandi International",1237,"11/5/24",142965,600,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"194","Arizona",86657,NA,0.48,"Fabrizio",212,"11/5/24",196525,400,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"195","Arizona",86747,NA,0.523,"Emerson",194,"11/5/24",197779,1000,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"196","Arizona",81626,NA,0.53,"Targoz Market Research",734,"11/5/24",165318,560,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"197","Arizona",85330,NA,0.42,"Tulchin Research",358,"11/5/24",188675,800,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"198","Arizona",87503,NA,0.44,"Redfield & Wilton Strategies",112,"11/5/24",203607,454,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"199","Arizona",87003,NA,0.44,"Prime Group",180,"11/5/24",199731,490,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"200","Arizona",84542,NA,0.49,"Siena/NYT",380,"11/5/24",184797,603,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"201","Arizona",82847,NA,NA,"Public Opinion Strategies",540,"11/5/24",173318,500,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"202","Arizona",87631,0.47,0.49,"PPP",99,"11/5/24",204847,618,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"203","Arizona",86496,NA,0.458,"Emerson",238,"11/5/24",194801,1000,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"204","Arizona",81626,NA,0.54,"Targoz Market Research",734,"11/5/24",165317,809,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"205","Arizona",84542,NA,0.49,"Siena/NYT",380,"11/5/24",184791,603,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"206","Arizona",81747,NA,0.45,"Rasmussen",728,"11/5/24",165934,874,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"207","Arizona",87477,NA,0.49,"InsiderAdvantage",113,"11/5/24",203529,800,"lv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"208","Arizona",86496,NA,0.523,"Emerson",238,"11/5/24",194800,1000,"rv","AZ",0.466898179761964,0.522170480988956,11,"D",0.494,0.491,"R","R"
"209","Arkansas",84419,NA,0.566,"Emerson",401,"11/5/24",183627,435,"rv","AR",0.335599098992454,0.641968721780099,6,"R",0.348,0.624,"R","R"
"210","Arkansas",86782,NA,NA,"John Zogby Strategies",206,"11/5/24",198064,385,"lv","AR",0.335599098992454,0.641968721780099,6,"R",0.348,0.624,"R","R"
"211","Arkansas",80609,NA,NA,"Echelon Insights",797,"11/5/24",161202,382,"lv","AR",0.335599098992454,0.641968721780099,6,"R",0.348,0.624,"R","R"
"212","Arkansas",80609,NA,0.58,"Echelon Insights",797,"11/5/24",161187,382,"lv","AR",0.335599098992454,0.641968721780099,6,"R",0.348,0.624,"R","R"
"213","Arkansas",86782,NA,0.443,"John Zogby Strategies",206,"11/5/24",198065,385,"lv","AR",0.335599098992454,0.641968721780099,6,"R",0.348,0.624,"R","R"
"214","California",84615,NA,0.31,"UC Berkeley",378,"11/5/24",185209,4506,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"215","California",82258,NA,NA,"UC Berkeley",630,"11/5/24",169295,5149,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"216","California",87609,NA,0.35,"Capitol Weekly",109,"11/5/24",204643,2121,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"217","California",86783,NA,NA,"John Zogby Strategies",206,"11/5/24",198067,740,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"218","California",85648,NA,0.337,"Emerson",299,"11/5/24",190504,1087,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"219","California",87609,0.54,0.35,"Capitol Weekly",109,"11/5/24",204644,2121,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"220","California",87452,NA,0.3,"PPIC",134,"11/5/24",203399,1261,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"221","California",82258,NA,NA,"UC Berkeley",630,"11/5/24",169294,7512,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"222","California",82258,NA,0.27,"UC Berkeley",630,"11/5/24",169292,7512,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"223","California",82993,NA,NA,"Emerson",520,"11/5/24",174297,1056,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"224","California",87608,NA,0.33,"Capitol Weekly",116,"11/5/24",204641,1044,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"225","California",84708,NA,0.349,"Emerson",360,"11/5/24",187405,1000,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"226","California",84708,NA,0.369,"Emerson",360,"11/5/24",187403,1000,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"227","California",84615,NA,0.29,"UC Berkeley",378,"11/5/24",185210,4506,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"228","California",87891,NA,0.36,"Capitol Weekly",84,"11/5/24",206832,1738,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"229","California",86783,NA,0.345,"John Zogby Strategies",206,"11/5/24",198068,740,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"230","California",86305,NA,0.363,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194245,740,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"231","California",84252,NA,0.26,"PPIC",438,"11/5/24",182330,1146,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"232","California",85648,NA,0.317,"Emerson",299,"11/5/24",190505,1087,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"233","California",86229,NA,0.315,"Emerson",255,"11/5/24",193842,1000,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"234","California",86840,NA,0.34,"Bullfinch",203,"11/5/24",198453,250,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"235","California",82258,NA,0.29,"UC Berkeley",630,"11/5/24",169293,5149,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"236","California",86240,NA,0.34,"UC Berkeley",257,"11/5/24",194063,6536,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"237","California",84617,NA,0.29,"PPIC",399,"11/5/24",185432,1395,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"238","California",82938,NA,0.25,"PPIC",538,"11/5/24",174102,1062,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"239","California",85604,NA,0.31,"UC Berkeley",306,"11/5/24",190349,4470,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"240","California",87834,0.653,0.347,"ActiVote",95,"11/5/24",206401,400,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"241","California",87891,0.57,0.37,"Capitol Weekly",84,"11/5/24",206831,1738,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"242","California",86305,NA,0.374,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194256,692,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"243","California",83207,NA,0.31,"PPIC",517,"11/5/24",175572,1092,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"244","California",84708,0.472,0.379,"Emerson",360,"11/5/24",187406,1000,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"245","California",84304,NA,0.326,"Data Viewpoint",401,"11/5/24",182702,533,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"246","California",82993,NA,0.317,"Emerson",520,"11/5/24",174296,1056,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"247","California",84887,NA,0.3,"PPIC",362,"11/5/24",188092,1113,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"248","California",86240,NA,0.28,"UC Berkeley",257,"11/5/24",194062,6536,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"249","California",87620,0.59,0.35,"Capitol Weekly",103,"11/5/24",204786,1904,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"250","California",87608,0.54,0.33,"Capitol Weekly",116,"11/5/24",204642,1044,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"251","California",86068,NA,0.307,"Emerson",263,"11/5/24",192833,1000,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"252","California",84708,NA,0.308,"Emerson",360,"11/5/24",187404,1000,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"253","California",85604,NA,0.37,"UC Berkeley",306,"11/5/24",190350,4470,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"254","California",86229,NA,0.351,"Emerson",255,"11/5/24",193841,1000,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"255","California",87773,0.59,0.34,"UC Berkeley",97,"11/5/24",205866,3765,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"256","California",86635,NA,0.31,"PPIC",231,"11/5/24",196360,1084,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"257","California",84304,NA,NA,"Data Viewpoint",401,"11/5/24",182703,533,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"258","California",86840,NA,0.28,"Bullfinch",203,"11/5/24",198458,250,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"259","California",84085,NA,0.31,"UC Berkeley",439,"11/5/24",180962,6030,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"260","California",87167,NA,0.31,"PPIC",166,"11/5/24",200990,1098,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"261","California",86174,NA,0.32,"PPIC",273,"11/5/24",193518,1075,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"262","California",86068,NA,0.326,"Emerson",263,"11/5/24",192832,1000,"rv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"263","California",85801,NA,0.25,"USC Dornsife/CSU Long Beach/Cal Poly Pomona",289,"11/5/24",191578,1416,"lv","CA",0.58467704244594,0.383329021034668,54,"D",0.635,0.343,"D","D"
"264","Colorado",87334,NA,0.36,"Global Strategy Group",141,"11/5/24",202384,800,"rv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"265","Colorado",78773,NA,0.431,"Blueprint Polling",944,"11/5/24",154674,612,"rv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"266","Colorado",87334,NA,0.4,"Global Strategy Group",141,"11/5/24",202385,800,"rv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"267","Colorado",82804,NA,NA,"Public Opinion Strategies",548,"11/5/24",173132,500,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"268","Colorado",85733,NA,0.4,"YouGov",340,"11/5/24",191179,800,"a","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"269","Colorado",80745,NA,0.36,"Emerson",779,"11/5/24",161916,1000,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"270","Colorado",86784,NA,NA,"John Zogby Strategies",206,"11/5/24",198070,529,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"271","Colorado",86306,NA,0.426,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194246,179,"rv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"272","Colorado",82804,NA,0.39,"Public Opinion Strategies",548,"11/5/24",173128,500,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"273","Colorado",85733,NA,NA,"YouGov",340,"11/5/24",191180,800,"a","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"274","Colorado",84423,NA,0.376,"Emerson",401,"11/5/24",183632,442,"rv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"275","Colorado",86306,NA,0.441,"Florida Atlantic University/Mainstreet Research",250,"11/5/24",194257,170,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"276","Colorado",79727,NA,0.434,"McLaughlin",835,"11/5/24",159528,500,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"277","Colorado",85829,NA,0.35,"Emerson",287,"11/5/24",191637,1856,"rv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"278","Colorado",85361,NA,0.362,"Cygnal/Aspect Strategic",345,"11/5/24",188961,652,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"279","Colorado",81404,NA,0.394,"Emerson",741,"11/5/24",164499,1000,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"280","Colorado",86601,NA,0.39,"New Bridge Strategy/Aspect Strategic",235,"11/5/24",196027,632,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"281","Colorado",86784,NA,0.352,"John Zogby Strategies",206,"11/5/24",198071,529,"lv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"282","Colorado",85892,NA,0.41,"Global Strategy Group",288,"11/5/24",191912,801,"rv","CO",0.541276863639282,0.431428441670099,10,"D",0.554,0.419,"D","D"
"283","Connecticut",81242,NA,0.4,"Emerson",748,"11/5/24",164087,1000,"lv","CT",0.563983718114166,0.41893906231346,7,"D",0.593,0.392,"D","D"
"284","Connecticut",86785,NA,0.332,"John Zogby Strategies",206,"11/5/24",198074,411,"lv","CT",0.563983718114166,0.41893906231346,7,"D",0.593,0.392,"D","D"
"285","Connecticut",86785,NA,NA,"John Zogby Strategies",206,"11/5/24",198073,411,"lv","CT",0.563983718114166,0.41893906231346,7,"D",0.593,0.392,"D","D"
"286","Connecticut",80588,NA,0.357,"Emerson",790,"11/5/24",161408,1000,"lv","CT",0.563983718114166,0.41893906231346,7,"D",0.593,0.392,"D","D"
"287","Connecticut",79594,NA,0.386,"McLaughlin",833,"11/5/24",159105,500,"lv","CT",0.563983718114166,0.41893906231346,7,"D",0.593,0.392,"D","D"
"288","Connecticut",78975,NA,0.381,"Emerson",910,"11/5/24",155619,1000,"rv","CT",0.563983718114166,0.41893906231346,7,"D",0.593,0.392,"D","D"
"289","Delaware",86786,NA,0.361,"John Zogby Strategies",206,"11/5/24",198077,310,"lv","DE",0.564927316966653,0.417909894874754,3,"D",0.587,0.398,"D","D"
"290","Delaware",86786,NA,NA,"John Zogby Strategies",206,"11/5/24",198076,310,"lv","DE",0.564927316966653,0.417909894874754,3,"D",0.587,0.398,"D","D"
"291","Florida",80601,NA,NA,"Echelon Insights",797,"11/5/24",161203,815,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"292","Florida",82402,NA,0.435,"Emerson",603,"11/5/24",170810,1153,"rv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"293","Florida",86928,NA,0.455,"Big Data Poll",436,"11/5/24",198893,1316,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"294","Florida",75617,NA,0.474,"St. Pete Polls",1177,"11/5/24",144235,2068,"rv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"295","Florida",86922,NA,0.495,"Big Data Poll",242,"11/5/24",198837,1378,"rv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"296","Florida",87947,0.42,0.47,"Targoz Market Research",109,"11/5/24",207338,988,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"297","Florida",87947,0.39,0.46,"Targoz Market Research",109,"11/5/24",207337,1200,"rv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"298","Florida",86928,NA,0.45,"Big Data Poll",436,"11/5/24",198892,1316,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"299","Florida",80601,NA,0.49,"Echelon Insights",797,"11/5/24",161188,815,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"300","Florida",84717,NA,0.477,"Cygnal",358,"11/5/24",187483,800,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"301","Florida",86889,NA,0.51,"Cherry Communications",191,"11/5/24",198634,609,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"302","Florida",86922,NA,0.518,"Big Data Poll",242,"11/5/24",198834,1318,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"303","Florida",86922,NA,0.499,"Big Data Poll",242,"11/5/24",198835,1378,"rv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"304","Florida",87997,0.466,0.534,"ActiVote",81,"11/5/24",207588,400,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
"305","Florida",86928,NA,NA,"Big Data Poll",436,"11/5/24",198894,1316,"lv","FL",0.429882927388103,0.560883431163111,30,"R",0.479,0.512,"R","R"
